id,label,data
229,运营客服,电话客服 岗位职责：1、受理及主动电话客户，能够及时发现客户问题并给到正确和满意的回复；2、与客户建立良好的联系，熟悉及挖掘客户需求，并对客户进行系统的应用培训；3、具备处理问题、安排进展、跟进进程、沟通及疑难问题服务的意识跟能力，*大限度的提高客户满意度。遇到不能解决的问题按流程提交相关人员或主管处理，并跟踪进展直至解决；4、具备一定的销售能力，针对公司现有的客户进行营销，让客户接受更为广泛的网络产品，达到*好的网络营销的效果。5、不需要有挖掘机配件的专业知识，本公司有技术支持。任职资格：1、有一定客户服务工作经验或销售经验，有一定的客户服务知识和能力。2、office办公软件会使用，有一定的网络知识基础，3、要求一定要有“客户为先”的服务精神，一切从帮助客户、满足客户角度出发。4、性格要求沉稳、隐忍，善于倾听，有同理心，乐观、积极。普通话标准、流利，反应灵敏。5、热爱工作，敬业、勤恳，乐于思考，具有自我发展的主观愿望和自我学习能力。不懂可以学习，有人带。工作时间：早8.00晚6，双休冬季到晚5
230,运营客服,医院电话回访月薪5千+ 工作内容：工作内容：有过医疗医药、民营医院经验者优先，有过民营医院经验者优先，1.岗位职责头脑灵活，思维敏捷，爱岗敬业，吃苦耐劳，有责任心，执行力强，能长期工作，爱岗敬业具体面谈岗位职责2、语言表达清晰、流畅、思维敏捷，应变能力灵活，交流沟通能力佳，有亲和力，32-55岁3、熟悉互联网络，熟练使用网络交流工具和excel、wps者优先；4、具有良好的职业道德和团队协作精神
231,运营客服,客服小推 客服小推工作日结会使用智能手机即可
232,运营客服,客服朝九晚六包吃住 有意直接申请职位就可以了。有意直接申请职位就可以了。【岗位要求】：1、**不限，学历不是你的硬指标(我们只看付出)2、热爱喜欢这个行业想有个稳定发展，长期发展3、做事认真，（无身高、体重、外貌等要求）4、无经验者可带，【福利待遇】：1、工作时间:9：00~17:00（午休1小时）2、做六休一，法定节假日休息，带薪年假3、提供住宿（2-4人间宿舍，热水器，空调齐全，宿舍离公司3分钟路程）4、购买社保、为保障员工人身安全，为每个员工购买平安意外保险，提供五险一金5、每年1~2次公费出游，聚餐等6、有台球，乒乓球，跑步机等娱乐健身设施7、工作区域转正之后全所有区域都有安排，就近安排8、不定时组织各种比赛、电子竞技等（可获丰厚奖励）9、五险一金+包吃包住+年终奖客服
233,运营客服,月入1w五险游戏运营限18-35岁 你还在找工作吗还在找工作吗！！！！！！来磨铁.招聘年龄01-88年硬性条件**号外！号外！号外！考虑到求职者资金紧缺考核期补贴5000每15天发放一次补贴这一个月的考核决定你下个月的评级。评级越高底薪提成越高，，发放日也越提前，从5号-20号陆续发放。**薪资薪资！！底薪5000-8300提成4%-5.2%+交接帮业绩提点2%-2.6%具体的薪资以及提点根据你的入职级别来定（入职级别取决于你在培训期间的工作表现）**工作时间：下午1点到晚上9.30（完全为你巧妙的避开了早晚高峰，还能解决起床困难的问题。）除此之外，不在长春居住提供住宿（宿舍是上面是床铺下面是桌椅、有独立卫浴、空调、洗衣机、网络、还有宿管阿姨打扫卫生）！吃的话餐补（每餐两荤两素管饱）！如果员工有各种生活方面的需求，公司都会满足帮忙寻找渠道尽量去优化你的预算，比如买房买车装修买奢侈品。每位员工都有属于自己的生日会及生日礼品，以及各种大小节日福利（情人节玫瑰花，端午节的粽子、中秋节的月饼、秋天*杯奶茶）还有让你想不到就是入职满一周年会有公司为你发放精美礼品（刮胡刀、筋膜枪、星巴克的马克杯）只要能力可以，我们有明确的绿色晋升机制，*组长是你，*主管是你，经理也是你??薪资你定！工作内容：1.通过线上组织玩家活动、活跃玩家气氛，通过线上服务使玩家有良好的游戏体验。2.维系与玩家的关系，解决游戏用户在游戏所产生的游戏问题。一切准备就绪职为等你
234,运营客服,月入1W游戏操作工 零试错成本，来上班就给钱底薪5000-10000+提成+五险一金+员工宿舍+好吃管饱工作餐+班车培训补助：（无试错成本、你来培训吃饭、奶茶、公交工具的钱、我们出）培训期间补助日结（每天13:30-14:00期间结算）你不需要从自己兜里掏1分钱，随时不合适随时走都不亏！我说的每句话都真实有效工作内容：服务玩家，活跃游戏氛围的游戏指挥官，指导玩家利益*大化，让玩家有更好的体验游戏。工作时间：13:00-22:00（午休一小时）每月选休
235,人事行政财务,"文员某音短视频小白可接受 1、以上学历专业年龄不限《满18周》2、会简单的基本电脑操作2、无经验可学习，前期不懂会人带，良好的沟通能力，学习能力强3、对互联网设计,视频剪辑，ps,运营感兴趣，往长期往这方面发展4、逻辑思维分析强，做事踏实，认真负责周末双休，朝九晚六"
236,人事行政财务,建筑会计供吃住/三险/5千/待遇优 岗位职责：1、审批财务收支，审阅财务专题报告和会计报表，对重大的财务收支计划、经济合同进行会签；2、编制预算和执行预算，参与拟订资金筹措和使用方案，确保资金的有效使用；3、审查公司对外提供的会计资料；4、负责审核公司本部和各下属单位上报的会计报表和集团公司会计报表，编制财务综合分析报告和专题分析报告，为公司领导决策提供可靠的依据；5、制订公司内部财务、会计制度和工作程序，经批准后组织实施并监督执行；6、组织编制与实现公司的财务收支计划、信贷计划与成本费用计划。任职资格：1、会计相关专业，大专以上学历；2、2年以上工作经验，有一般纳税人企业工作经验者优先；3、认真细致，爱岗敬业，吃苦耐劳，有良好的职业操守；4、思维敏捷，接受能力强，能独立思考，善于总结工作经验；5、熟练应用财务及Office办公软件，对金蝶、用友等财务系统有实际操作者优先；6、具有良好的沟通能力；7、有会计从业资格证书，同时具备会计初级资格证者优先考虑。
237,人事行政财务,"招办公文员视频剪辑可小白 1、学历专业，年龄18-30岁2、会简单的基本电脑操作2、无经验可学习，前期不懂会人带，良好的沟通能力，学习能力强3、对互联网设计,视频剪辑，ps,运营感兴趣，往长期往这方面发展4、会基本的色彩调搭配感、审美观，逻辑思维分析强，做事踏实，认真负责。福利待遇周末双休，朝九晚六"
238,人事行政财务,招聘专员月5千加氛围好 招聘专员工作内容:给一汽旗下的各大工厂招聘员工，国企央企等企业招聘，公司免费提供端口，不需要个人承担任何费用，主要线上邀约面试，简历回访等，坐班。工作时间:早8:30~晚5点，中间一小时休息，免费提供一餐。国家法定节假日带薪休息。薪资待遇:底薪2600+200满勤+招聘提成，综合薪资5000左右工作位置绿园区普阳街，景阳广场附近。
239,人事行政财务,文员 有意向者可直接电话联系~工作内容：1．操作进销存软件。2．每日和出纳对账。3．定期和库管核对库存。4．每月出具进销存数据汇总。5.开具发票。6.协助销售制作销售合同。7.维护*云平台。职位要求：1、有耐心，有责任心，做事细心。2、熟练操作办公软件。3、22-45岁之间薪资待遇：1、工作时间：8:30-17:302、工资范围：3000元基本工资+季度奖金3、休息制度：月休四天。
240,人事行政财务,诚聘文员有无经验均可双休 工作内容：主要工作负责日常回复，邀约客户，有经理带你，公司提供资源，不跑外职位要求：18至40周岁，**不限，有无经验均可工作时间：早九晚五，不加班，中午休息一个小时
241,人事行政财务,文员 岗位职责：1、负责公司各类电脑文档的编号、打印、排版和归档；2、报表的收编以及整理，以便更好的贯彻和落实工作；3、协调会议室预定，合理安排会议室的使用；4、协助保洁员完成公共办公区、会议室环境的日常维护工作，确保办公区的整洁有序；5、完成部门经理交代的其它工作。任职资格：1、形象好，气质佳，年龄在20-30岁；2、1年以上相关工作经验，文秘、行政管理等相关专业优先考虑；3、熟悉办公室行政管理知识及工作流程，具备基本商务信函写作能力及较强的书面和口头表达能力；4、熟悉公文写作格式，熟练运用OFFICE等办公软件；5、工作仔细认真、责任心强、为人正直。工作时间：
242,人事行政财务,文员 负责单位发货出入库单子录入，简单表格会使用
243,人事行政财务,诚聘人事 工作内容：负责发布招聘信息回复招聘信息面试辅助经理工作公司提供渠道职位要求：18到28周岁学习能力强有团队精神工作时间：10:00-18：00薪资待遇：底薪+提成综合薪资4000+五险一金带薪年假每月团建环境氛围好
244,人事行政财务,办公文员待遇好 岗位职责：1、办公室办公，环境优越，工作稳定薪资可观；2、负责接听客户热线；3、通过电话负责客户的约访工作；4、协助配合销售团队，创造销售业绩。5、无责任无压力任职资格：1、普通话标准，沟通表达能力佳；2、熟练操作办公自动化设备及OFFICE软件；3、良好的执行力和团队合作精神；4、熟悉电话销售或客户服务的业务模式，有电话销售经验者优先。工作时间：8:00-17:00
245,人事行政财务,文员 RJClub游戏工作室招游戏客服《英雄联盟端游/手游》《王者荣耀》《原神》《和平精英》《穿越火线》《守望先锋》需要自带账号预备接入的新游戏有?1.《奥丁?神判》手游?2.《暗黑破坏神?不朽》手游?3.《传奇-手游》?4.《逆水寒》手游?5.《永劫无间》手游?6.《ProjectBBQ》端游?有这些领域专精的小伙伴私信我，谈一谈。
246,人事行政财务,文员 负责整理档案资料、协助经理处理日常事务
247,人事行政财务,储备干部 本企业属于意尔康吉林省分公司不了解（意尔康）的可自行百度。（鞋包行业）招聘岗位：储备干部职位要求：会操作Excel办公软件，年龄不高于40岁。头脑灵活、思路清晰、开朗、好学、可出差。公司位置在北四环与青年路交汇，有意愿在公司长期发展的可提供住宿。该职位是公司重点职位，有人带，学成后待遇优厚。
248,人事行政财务,总公司行政内勤电话联系 要求:年龄45岁以下，责任心强，能熟练操作办公软件，PPT熟练，有驾照文笔好优先薪资:4000-5000元五险，月休4天
249,人事行政财务,文员 负责整理档案资料、协助经理处理日常事务
250,人事行政财务,"招办公文员视频剪辑可小白 1、学历专业，年龄18-30岁2、会简单的基本电脑操作2、无经验可学习，前期不懂会人带，良好的沟通能力，学习能力强3、对互联网设计,视频剪辑，ps,运营感兴趣，往长期往这方面发展4、会基本的色彩调搭配感、审美观，逻辑思维分析强，做事踏实，认真负责。福利待遇周末双休，朝九晚六"
251,人事行政财务,行政周末双休包吃住 有意直接申请职位就可以了。有意直接申请职位就可以了。【岗位要求】：1、**不限，学历不是你的硬指标(我们只看付出)2、热爱喜欢这个行业想有个稳定发展，长期发展3、做事认真，（无身高、体重、外貌等要求）4、无经验者可带，【福利待遇】：1、工作时间:9：00~17:00（午休1小时）2、做六休一，法定节假日休息，带薪年假3、提供住宿（2-4人间宿舍，热水器，空调齐全，宿舍离公司3分钟路程）4、购买社保、为保障员工人身安全，为每个员工购买平安意外保险，提供五险一金5、每年1~2次公费出游，聚餐等6、有台球，乒乓球，跑步机等娱乐健身设施7、工作区域转正之后全所有区域都有安排，就近安排8、不定时组织各种比赛、电子竞技等（可获丰厚奖励）9、五险一金+包吃包住+年终奖行政专员
252,人事行政财务,文员 负责整理档案资料、协助经理处理日常事务
253,人事行政财务,星探人事 招聘专员。无责底薪4000+提成+奖金综合薪资7000+工作内容简单就负责招聘福利待遇：5A办公环境，加班补贴，团建聚餐，车房补贴，节假日福利，年终奖，下午茶零食饮料不断福利待遇：带薪年假半个月，干满半年交五险工作时间：中午12-晚9，月4天休息，节假日休息
254,人事行政财务,开票员 开具增值税专用发票，统计开票库存
255,人事行政财务,"文员 [庆祝][庆祝][庆祝]招聘:福利：周末双休，节假日休息，免费?培训，良好的?办公环境和工?作氛围要求：人品?端正，有较强?执行力和?自我管理能力，积极进取,有挑战薪高?的强烈欲望有较强的学习能力，适能应?力，领悟能力?和探索精神公司?待遇:享受周?末双休+国法家?定节假日，节假?日福利，公司团建薪待资?遇:底薪4000+提成工时作?间做五休二上午9:00-11:30下午13:30-16:00联电系?话："
256,人事行政财务,档案管理员 工作内容：档案、印章相关工作职位要求：有相关崇业经验工作时间：早八晚五
257,人事行政财务,政府档案员长白班 工作内容：档案员职位要求：**不限20-40周岁工作时间：长白班早八晚六午休一小时薪资待遇：4000-9000有满勤食宿条件：免费住宿工作位置：南关净月
258,人事行政财务,房源录入员有无经验均可 负责公司的日常信息登记，会简单办公软件即可，工作简单有人带，长春市内内可以根据住址就近分配，没有住宿也可提供免费住宿，有无经验均可以，期待你的加入
259,人事行政财务,"办公文员视频剪辑可无经验 1、学历专业，年龄18-30岁2、会简单的基本电脑操作2、无经验可学习，前期不懂会人带，良好的沟通能力，学习能力强3、对互联网设计,视频剪辑，ps,运营感兴趣，往长期往这方面发展4、会基本的色彩调搭配感、审美观，逻辑思维分析强，做事踏实，认真负责。福利待遇周末双休，朝九晚六"
260,人事行政财务,"人事经理/主管 建立并实施人力资源方针和行动计划,以支持公司达到预期经营目标"
261,人事行政财务,前台收银五千工作简单 岗位职责：1、及时、准确接听/转接电话，如需要，记录留言并及时转达；2、接待来访客人并及时准确通知被访人员；3、收发公司邮件、报刊、传真和物品，并做好登记管理以及转递工作；4、负责快件收发、机票及火车票的准确预定；5、负责前台区域的环境维护，保证设备安全及正常运转（包括复印机、空调及打卡机等）；6、协助公司员工的复印、传真等工作；7、完成上级主管交办的其它工作任职资格：1、形象好，气质佳，年龄18?30岁2、较强的服务意识，熟练使用电脑办公软件；3、具备良好的协调能力、沟通能力，负有责任心，性格活泼开朗，具有亲和力；4、普通话准确流利；工作时间：晚19:30-03:30
262,人事行政财务,企业会计 岗位职责：1、审批财务收支，审阅财务专题报告和会计报表，对重大的财务收支计划、经济合同进行会签；2、编制预算和执行预算，参与拟订资金筹措和使用方案，确保资金的有效使用；3、审查公司对外提供的会计资料；4、负责审核公司本部和各下属单位上报的会计报表和集团公司会计报表，编制财务综合分析报告和专题分析报告，为公司领导决策提供可靠的依据；5、制订公司内部财务、会计制度和工作程序，经批准后组织实施并监督执行；6、组织编制与实现公司的财务收支计划、信贷计划与成本费用计划。任职资格：1、会计相关专业，本科以上学历；2、1年以上工作经验，有一般纳税人企业工作经验者优先；3、认真细致，爱岗敬业，吃苦耐劳，有良好的职业操守；4、思维敏捷，接受能力强，能独立思考，善于总结工作经验；5、熟练应用财务及Office办公软件，对金蝶、用友等财务系统有实际操作者优先；6、具有良好的沟通能力；7、有会计从业资格证书，同时具备会计初级资格证者优先考虑。工作时间：长白班
263,服务业,0基础教练-月薪1万起 工作职责：1.给会员制定科学健身减肥增肌计划2.带会员健身康复产后恢复等训练3.带会员团操舞蹈课程健身训练4.疑难问题领导协助解决任职资格：1.*好0基础或有一定基础一张白纸可塑性更强2.良好心态有学习能力上进心3.上岗学习后发放国家*证书4.身体素质良好，无*5.形象气质好待遇:1.高底薪+高提成+高奖金月薪6000-8000元有一定经验后可达1W-3W2.五险一金包吃包住3.每天工作5小时训练2小时学习1小时4.五星级健身会所办公环境5.受尊重，会员大多白领金领获良好人脉6.专业知识+身材+口才硬技能技能提升7.好身材+好形象+好工作+好机会+好对象
264,服务业,五险一金包吃住健身学徒 工作职责：1.给会员制定科学健身减肥增肌计划2.带会员健身康复产后恢复等训练3.带会员团操舞蹈课程健身训练4.疑难问题领导协助解决任职资格：1.*好0基础或有一定基础一张白纸可塑性更强2.良好心态有学习能力上进心3.上岗学习后发放国家*证书4.身体素质良好，无*5.形象气质好待遇:1.高底薪+高提成+高奖金月薪6000-8000元有一定经验后可达1W-3W2.五险一金包吃包住3.每天工作5小时训练2小时学习1小时4.五星级健身会所办公环境5.受尊重，会员大多白领金领获良好人脉6.专业知识+身材+口才硬技能技能提升7.好身材+好形象+好工作+好机会+好对象
265,服务业,"育婴师 负责照顾好小孩的饮食起居等事项,负责小孩的启蒙教"
266,服务业,急招南四环加油员 工作内容：室外为进站车辆提供加油服务职位要求：吃苦耐劳，能接受上夜班工作时间：三班倒。
267,服务业,工程班长 待遇：薪资3500-4000，交五险，供三餐，可安排住宿上班时间：上三天一宿，休一天一宿要求：年龄35-55，掌握电气（高低压）、给排水维修工作；掌握动力开关柜、制冷机组、燃气锅炉、风机盘管维修工作。持有电工证，低压证。
268,服务业,牧业维修工 薪资待遇：5000-5500/月，缴纳五险，免费班车，员工内购价，节日福利。岗位职责：1、牧场机械设备、配套设施等维修维护保养工作；2、牧场内供水、供电等维修抢修工作；3、能够很好地完成场长安排的其他临时性工作。招聘要求：1、长白班8-17点，45周岁及以下，要求身体健康，吃苦耐劳，有高度的责任感；2、有电工证、电焊证者优先，退伍军人优先；3、具备独立工作能力及团队协作精神，能登高作业，从事相关工作经验2年以上；4、免费提供吃住，也可以通勤。市内班车路线：1号班车：九台路三辅街---庆丰路----柳影路教师楼----柳影路欧亚?北环城路?西环城路?隆化路?西四环路；2号班车：东大桥?人民广场?西安大路?普阳街?皓月大路；3号班车：吉林大路?解放大路?景阳大路?西环城路?皓月大路；4号班车：台北大街---青萍路---青林路---基隆街---西安大路---迎宾路---西四环路---皓月大路；5号班车：南湖大路?宽平大路?迎春路?杨柳大街?支农大街?西四环路?警备路；
269,服务业,物业维修 岗位职责：1、负责日常维修、计划检修、保养；2、负责施工监理、配电线路安装等工作；3、及时巡查，发现问题及时处理；4、负责内部所有电气设备的维护检修工作。任职资格：1、身体健康，年龄在45岁以下；2、2年以上工作经验，具备中级以上电工证；3、具备较高的维修电工专业知识，钳工知识；变、配电设施的管理能力，熟知安全规范和操作规范4、具备较高的纪律性、责任心、执行能力、语言表达能力、学习能力。工作时间：
270,服务业,物业招维修水电工 要求：年龄：62岁以下身体健康法定节假日休，有五险，包吃住。有意者电联
271,服务业,客房服务员 有工作经验优先月休四天。详细咨询招聘经理
272,服务业,保洁员 岗位职责：1、负责所分配区域或客户的卫生清洁工作；2、保证按质按量的完成所分配的任务；3、听从分配和安排。任职资格：1、身体健康，年龄60岁以下；2、有相关工作经验者优先考虑。工作时间：早7点到晚3点
273,服务业,东环城加油员普工 工作内容：为进站车辆提供加油服务职位要求：**不限，能够适应倒班工作时间：倒班，
274,服务业,"保洁员/五险一金 1、身体健康，吃苦耐劳，有PA保洁工作经验；2、年龄54岁以下,工资2500元；3、早15：30到晚23：30，双休，五险一金；4、工作需要操作机器。"
275,服务业,保洁 岗位职责：1、宾馆客房及公共区域的卫生清洁工作；2、保证按质按量的完成所分配的任务；3、听从分配和安排。任职资格：1、身体健康，年龄40-55岁；2、有相关工作经验者优先考虑。工作时间：早九晚五
276,服务业,工程班长 1、中专以上学历2、持有有效电工证3、按照安全用电相关规定，管理、监督本小区电器设备使用情况，检测排除安全隐患，确保小区安全用电。4、按照设备维护保养流程，定期对电器设备、电路系统进行保养，确保设备正常运行。如果您对该岗位感兴趣，请投递简历给我们，我们会尽快与您联系！
277,服务业,维修灭火器 负责灭火器维修，有无经验均可，中午有午餐，早7点30晚5点，周日休息一天
278,服务业,保洁主管 负责管理保洁员，采购，做工资等。
279,服务业,南关区住宅小区诚聘管家 岗位职责：1、负责对分管责任区的公共部位、公共设施设备进行巡视，做好巡查记录；2、入伙期间陪同客户看房验房，做好客户维修返修的跟进；3、做好空置房屋的日常管理；4、协助办理客户装修审批手续，负责装修巡视，进行装修验收及客户房屋动态管理；5、协助客服主管开展社区文化活动和品牌宣传活动，主动加强与客户的沟通和联系；6、做好客户接待工作，对违章操作或违章行为及时劝阻、制止，直至处理完毕；7、负责收集、整理客户信息资料，建立并完善详细的客户档案。持续征询客户需求，改进客户关系；8、负责对客户信息的分类分析，针对不同的客户服务需求，研发个性化创新服务方案；9、负责与客户相关物业费用的收取工作；任职要求：1、大专及以上学历，40岁以内，抗压能力强；2、具备服务意识，塌实肯干，有一定的责任心和沟通技巧。职位福利：五险一金、带薪年假、节日福利
280,服务业,东皇君源招物业维修 招聘微信微信元工资2500元年龄63岁以下
281,服务业,急招洗衣房工作人员 1、正确的操作，安全、保质、保量按时完成当天的洗涤任务。2、定时向上级报告洗涤用品的消耗量，领取各类工作用品。3、积极、主动、及时、准确地做好各类布草及员工工装的收发工作。4、做好台布及衣物的管理。进行经常性的整理和分类，并在所收衣物上打码编号。5、按照台布收发工作规程进行操作，做好各种登记，并核对台布的数量、所属楼层以及有无破损，防止丢失。6、搞好室内的清洁卫生。经常进行清洁和打扫。洗涤岗位职责（1）进行洗涤之前要做好设备的检查工作，配制好洗涤用水。（2）清点收洗的台布、员工工装，进行分类整理。（3）按程序进行衣物的干、湿洗，洗完以后要先自己作质量检查，然后再进行清洗工作。（4）结束工作后，关闭电源、水源，进行清理卫生工作。（5）做好洗涤记录。熨烫岗位职责（1）做好操作之前的设备检查与准备工作。（2）按规定的工作程序与标准，正确使用机器熨烫各种类型的衣物。（3）先自我检查质量，然后将熨烫好的衣物叠放整齐并签字确认。（4）结束工作后，关闭电源及设备，将各类用口回复原位，并进行室内的清扫工作。
282,服务业,酒店万能工 会水电，负责店内维修，巡楼
283,服务业,汽车4S店备件员 1、具备4S店备件管理经验2、对配件库存管理系统、配件储存具有相应的经验3、能够熟练使用电脑办公4、配件入库验收，认真清点货物的数量，检查质量，同时填写实收货物清单核实无误后签字确认。5、负责配件上架，按号就座，严格执行有关配件的保管规定。6、严格履行出库手续，根据调拨员签发的出库申请提取配件。7、确保库存准确，保证帐、卡、物相符。随时对有出入库的配件进行复查。做好配件的月度和季度盘点工作。8、适时向计划员提出配件库存调整（短缺、积压）的书面报告。9、保管全部与配件的业务单据、入库清单、出库清单并归类存档。
284,服务业,急聘保姆月入过万限36-55岁 诚聘！诚聘！诚聘！有意向可以投递简历或点击微聊诚聘！诚聘！诚聘！有意向可以投递简历或点击微聊诚聘！诚聘！诚聘！有意向可以投递简历或点击微聊一万月薪不能再少好工作除了高福利，更会给你使命感到手工资：8000?11800元您心动了吗？你是否匆匆忙忙的飘荡了一年看看卡里的存款距离目标还相差甚远你是否为了孩子的车子房子想尽办法也束手无策你是否还在为了一个月3000元钱。还在日夜奔波来找我吧因客户需求量太大，本公司现面向全国各地急招，工资高，待遇好，只要求你有上进的心！欢迎火速来公司面试！急!急!!急！！！岗位职责：1、负责所分配客户的相关服务工作；2、听从分配和安排，可接受轮岗任职资格：1、，身体健康，年龄25-50岁；2、有相关工作经验者优先考虑
285,服务业,"天鹅到家聘保姆保洁钟点限18-55岁 天鹅到家招聘高端家庭保姆保洁：招募对象：1.25-50周岁，以身份证为准2.学历初中及以上，能够正常读写，会普通话优先3.身体健康，无不良嗜好，喜欢宝宝，愿意从事母婴护理服务行业4.从事过其他家政行业，觉得薪资低，想要转行赚高薪的阿姨无经验也欢迎。保姆：工作内容：（以下任选）1、白班：早9晚7，做饭做家务3500~5500家附近就近安排2、住家：一日三餐简单家务，4000~6000，可就近安排3、护理：自理半自理老人，3500~45004、育婴：照顾好小孩的饮食起居、学校接送等事项，4000~60005、保洁：小时工多劳多得，5500~7000保洁：由客户通过网络预约，公司就近安排保洁师服务客户，为客户提供上门的家庭基础保洁，上门打扫卫生。一小时：30-35，每天工作6-8小时。工作时间灵活，无需坐班，在家就可以接收客户信息月收入：平均工资6000-8000晋升发展：干满三个月后，顾客好评率高者，根据公司需要培训家电清洗、地板打蜡、家居养护等专项保洁技能，提升自己能力的同时提升收入，平均月收入在10000以上。月嫂服务：产妇护理：卫生护理：观察产妇身体情况（主要是乳房、恶露、大小便），清洗、消毒产妇衣物，在产妇不能自理时帮助产妇擦洗身体。母婴室内卫生乳房护理：帮助产妇清洗、热敷、*乳房，减轻乳房腹痛，指导产妇正确的哺乳姿势产后恢复：指导产妇做好产后恢复操心理指导：调节舒缓产妇心情，与产妇语言沟通，交流育儿心得婴儿护理：新生儿科学喂养和辅助喂奶、喂水，培养宝宝合理规律的饮食习惯新生儿洗澡、清洁，根据实际情况给婴儿做抚触、被动操、游泳新生儿尿布、衣物、毛巾、奶瓶等用品用具消毒、清洗以及整理新生儿测体温、观察大小便是否正常，黄疸观察，安抚婴儿哭闹、脐带消毒、预防接种新生儿智力的启蒙教育和潜能开发等等育儿嫂/育婴师服务：婴幼儿喂养：协助母乳喂养，冲调奶粉，根据月龄合理系统的添加辅食大运动量培养：为婴幼儿做洗澡、游泳、抚触、保健操起居照顾：清洗婴幼儿的衣物、餐具和打扫居室卫生早期教育：针对宝宝不同年龄段宝宝五项行为的发展，做针对性的早教训练。行为培养：培养宝宝良好的生活习惯（大小便、卫生、吃饭等），锻炼宝宝鱼外界交流婴儿健康：掌握婴幼儿常见病的预防和治疗常识，提供健康建议在保障宝宝安全的情况下，辅助做简单家务。3、乳房（催乳）护理：开奶、回奶、淤积及乳房护理订单1：【面试时间】尽快面试尽快到岗【订单类型】住家【房屋面积】120平【用餐人数】2人【工作内容】带一岁宝宝【其他要求】负责任有爱心，爱干净，有经验【薪资待遇】5200订单2：【订单类型】早八晚六【地址】经开区融科城【工作内容】5个月宝宝，主要做饭和家务，搭把手带宝宝，会做辅食，家里有人主带宝宝【薪资】4000/3600【要求】性格开朗，勤快干净订单3：【订单类型】住家【工作内容】主要带孩子【薪资】5200-5500【宝宝大小】2个月宝宝【要求】有责任心，做事踏实干净卫生，有经验，需要带睡订单4：【订单类型】住家【地址】桐城市【工作内容】主要带孩子【薪资】7200-7500【宝宝大小】3个月宝宝【要求】有责任心，做事踏实干净卫生，有经验，需要带睡，带过5个3个月以上宝宝的阿姨优先订单5：【工作类型】白班【工作时间】09:00-19:00【上户日期】越快越好【年龄要求】不限【工资预算】4000元/月【工作内容】主要做饭做家务,需要做午餐，做晚餐，1-3人餐，需要打扫卫生，房子110-130?"
286,服务业,急聘育婴师月薪8K可新手限36-55岁 长春招聘?请先投简历，收到后我们立刻和您沟通岗位详情?想了解你就投简历，投简历，投简历本公司岗位无需重复投递！任职要求：年龄22-55岁！！！（22岁以下请勿投递）报名培训后可该职位的就业机会一万月薪不能再少。好工作除了高福利，更会给你使命感您心动了吗？你是否匆匆忙忙的飘荡了一年看看卡里的存款距离目标还相差甚远你是否为了孩子的车子房子。想尽办法也束手无策你是否还在为了一个月3000元钱还在日夜奔波来找我吧因客户需求量太大，本公司现面向全国各地急招月嫂、早教师、育婴师、催乳师、小儿推拿师、产后修复师和讲师，工资高，待遇好，不限经验，公司自带培训，欢迎火速来公司面试！急!急!!急！！！岗位职责：1、负责所分配客户的家庭卫生清洁工作；2、负责家庭用餐的食材采购、做饭等工作；3、听从分配和安排。任职资格：1、身体健康，年龄25-50岁；2、喜欢孩子3、经验不限，可接受各行业转行。
287,服务业,育婴师月薪8K可新手 一万月薪不能再少到手工资：8000?11800元您心动了吗？你是否匆匆忙忙的飘荡了一年。看看卡里的存款距离目标还相差甚远你是否为了好工作除了高福利，更会给你使命感孩子的车子房子想尽办法也束手无策你是否还在为了一个月3000元钱还在日夜奔波来找我吧因客户需求量太大，本公司现面向全国各地急招月嫂、早教师、育婴师、催乳师、小儿推拿师、产后修复师和讲师，工资高，待遇好，欢迎火速来公司面试！急!急!!急！！！岗位职责：1、负责所分配客户的家庭卫生清洁工作；2、负责家庭用餐的食材采购、做饭等工作；3、听从分配和安排。任职资格：1、身体健康，年龄25-50岁；2、有相关工作经验者优先考虑。
288,生产制造,上五休二月结操作工 描述:员工主要负责发动机及新能源动力系统装配，环境很好，劳动强度低，自动化程度高，主要生产红旗新能源及燃油车型动力总成。岗位：生产线装配工要求：17～28周岁工作时间：10～12小时，两班倒，每周上五休二，具体上班时间根据现场生产计划执行加班：平时按照1.5倍计算，周六日按照2倍计算，法定假日按照3倍计算。薪酬待遇：4500-6000元。奖金：1.半年奖金3000～6000，2.年终奖5000～8000，福利待遇：提供免费培训、午餐（加班餐）、劳保用品、全市班车。
289,生产制造,普工科世日结220包吃住 岗位职责：1、按照车间主管要求，按时按量完成生产任务，完成当日当月生产任务；2、按工艺要求进行生产操作；3、服从领导安排，完成本岗以外的技术学习任务；4、完成领导交办的临时工作。
290,生产制造,16岁普工日薪245 主要生产手机电子配件。5G手机的包装、检测、贴标等岗位，无需经验、有老员工教你薪资待遇：工种不同，薪资不同，月结薪资丰厚22/每小时日薪242-245/天月工资7千-八千以上车间环境：1、车间配有：饮水机，吸烟室2、车间配有中央空调风扇（冬暖夏凉）3、上班气氛好，管理宽松食宿待遇：工作餐：免费丰富多样、另有酸辣粉麻辣烫牛肉面等住宿：2-4人间宿舍独立卫浴、上下铺、和单铺
291,生产制造,长白普工/日结200/天 1:工作内容.生产汽车电子件2:职位要求.18-453:工作时间.8.30-8.304:薪资结算.日结
